[ 0.36428814  0.63571186]
[ 0.09837596  0.90162404]
[ 0.99506012  0.00493988]
[ 0.62616282  0.37383718]
[ 0.71424808  0.28575192]
[ 0.6294029  0.3705971]
[ 0.28985936  0.71014064]
[ 0.00962597  0.99037403]
[ 0.23726354  0.76273646]
[ 0.10456356  0.89543644]
[ 0.27458232  0.72541768]
[ 0.33755875  0.66244125]
[ 0.08625218  0.91374782]
[ 0.10510433  0.89489567]
[ 0.17731849  0.82268151]
[ 0.90791116  0.09208884]
[ 0.09820992  0.90179008]
[ 0.18891209  0.81108791]
[ 0.0058597  0.9941403]
[ 0.13498196  0.86501804]
[ 0.27469524  0.72530476]
[ 0.23918767  0.76081233]
[ 0.45559038  0.54440962]
[ 0.12745117  0.87254883]
[ 0.01340014  0.98659986]
[ 0.12860411  0.87139589]
[ 0.10456356  0.89543644]
[ 0.00594031  0.99405969]
[ 0.08958911  0.91041089]
[ 0.19287349  0.80712651]
[ 0.23792376  0.76207624]
[ 0.25149484  0.74850516]
[ 0.27749565  0.72250435]
[ 0.13522915  0.86477085]
[ 0.20261605  0.79738395]
[ 0.41763969  0.58236031]
[ 0.22978208  0.77021792]
[ 0.31456716  0.68543284]
[ 0.00591883  0.99408117]
[ 0.94483843  0.05516157]
[ 0.10490531  0.89509469]
[ 0.39856948  0.60143052]
[ 0.18448018  0.81551982]
[ 0.74451407  0.25548593]
[ 0.23792376  0.76207624]
[ 0.40252756  0.59747244]
[ 0.15341074  0.84658926]
[ 0.07568204  0.92431796]
[ 0.93620435  0.06379565]
[ 0.07782134  0.92217866]
[ 0.18350653  0.81649347]
[ 0.20464165  0.79535835]
[ 0.10490531  0.89509469]
[ 0.70690231  0.29309769]
[ 0.37684915  0.62315085]
[ 0.38690089  0.61309911]
[ 0.24517809  0.75482191]
[ 0.26649047  0.73350953]
[ 0.23884428  0.76115572]
[ 0.01228792  0.98771208]
[ 0.03439917  0.96560083]
[ 0.22620533  0.77379467]
[ 0.04195587  0.95804413]
[ 0.25593616  0.74406384]
[ 0.34399754  0.65600246]
[ 0.35709734  0.64290266]
[ 0.04747573  0.95252427]
[ 0.35682409  0.64317591]
[ 0.30509486  0.69490514]
[ 0.31316963  0.68683037]
[ 0.38964204  0.61035796]
[ 0.00885038  0.99114962]
[ 0.10882275  0.89117725]
[ 0.42537626  0.57462374]
[ 0.41263679  0.58736321]
[ 0.10140566  0.89859434]
[ 0.20381124  0.79618876]
[ 0.23544075  0.76455925]
[ 0.04468314  0.95531686]
[ 0.26657486  0.73342514]
[ 0.98632109  0.01367891]
[ 0.11758428  0.88241572]
[ 0.34421625  0.65578375]
[ 0.11095071  0.88904929]
[ 0.01405636  0.98594364]
[ 0.05590607  0.94409393]
[ 0.87628501  0.12371499]
[ 0.87618011  0.12381989]
[ 0.32095128  0.67904872]
[ 0.14329804  0.85670196]
[ 0.10964645  0.89035355]
[ 0.10490531  0.89509469]
[ 0.23183791  0.76816209]
[ 0.548656  0.451344]
[ 0.48633908  0.51366092]
[ 0.42865631  0.57134369]
[ 0.02374829  0.97625171]
[ 0.16691133  0.83308867]
[ 0.29520599  0.70479401]
[ 0.14727553  0.85272447]
[ 0.23792376  0.76207624]
[ 0.32142079  0.67857921]
[ 0.20831775  0.79168225]
[ 0.27628129  0.72371871]
[ 0.65386872  0.34613128]
[ 0.30744228  0.69255772]
[ 0.10456356  0.89543644]
[ 0.33050669  0.66949331]
[ 0.3347857  0.6652143]
[ 0.31146457  0.68853543]
[ 0.12957232  0.87042768]
[ 0.39720756  0.60279244]
[ 0.30262245  0.69737755]
[ 0.01303216  0.98696784]
[ 0.0666835  0.9333165]
[ 0.42759914  0.57240086]
[ 0.05516123  0.94483877]
[ 0.19759146  0.80240854]
[ 0.22804636  0.77195364]
[ 0.10712295  0.89287705]
[ 0.03766989  0.96233011]
[ 0.23555315  0.76444685]
[ 0.41463189  0.58536811]
[ 0.14718404  0.85281596]
[ 0.01328854  0.98671146]
[ 0.12953344  0.87046656]
[ 0.97285589  0.02714411]
[ 0.09973874  0.90026126]
[ 0.06388483  0.93611517]
[ 0.09144844  0.90855156]
[ 0.3768868  0.6231132]
[ 0.21314086  0.78685914]
[ 0.1404467  0.8595533]
[ 0.49340121  0.50659879]
[ 0.18950479  0.81049521]
[ 0.18647596  0.81352404]
[ 0.23128284  0.76871716]
[ 0.17142533  0.82857467]
[ 0.92975707  0.07024293]
[ 0.23110006  0.76889994]
[ 0.00885038  0.99114962]
[ 0.98637017  0.01362983]
[ 0.35876893  0.64123107]
[ 0.03784633  0.96215367]
[ 0.69422181  0.30577819]
[ 0.18522437  0.81477563]
[ 0.24600262  0.75399738]
[ 0.10161759  0.89838241]
[ 0.88762011  0.11237989]
[ 0.25377221  0.74622779]
[ 0.13154614  0.86845386]
[ 0.00555647  0.99444353]
[ 0.0378242  0.9621758]
[ 0.02964814  0.97035186]
[ 0.35457832  0.64542168]
[ 0.09285418  0.90714582]
[ 0.16174374  0.83825626]
[ 0.1437898  0.8562102]
[ 0.12112599  0.87887401]
[ 0.10069932  0.89930068]
[ 0.40727551  0.59272449]
[ 0.5416434  0.4583566]
[ 0.23792376  0.76207624]
[ 0.23684248  0.76315752]
[ 0.66795049  0.33204951]
[ 0.22806412  0.77193588]
[ 0.16714476  0.83285524]
[ 0.16322333  0.83677667]
[ 0.09223024  0.90776976]
[ 0.26979023  0.73020977]
[ 0.0969994  0.9030006]
[ 0.1240237  0.8759763]
[ 0.01693181  0.98306819]
[ 0.04261374  0.95738626]
[ 0.10815525  0.89184475]
[ 0.0136706  0.9863294]
[ 0.21862348  0.78137652]
[ 0.95245917  0.04754083]
[ 0.20887891  0.79112109]
[ 0.09720771  0.90279229]
[ 0.2576112  0.7423888]
[ 0.23445951  0.76554049]
[ 0.29493491  0.70506509]
[ 0.59627246  0.40372754]
[ 0.59809817  0.40190183]
[ 0.71524802  0.28475198]
[ 0.1522688  0.8477312]
[ 0.1270464  0.8729536]
[ 0.35323196  0.64676804]
[ 0.07396859  0.92603141]
[ 0.11406396  0.88593604]
[ 0.37783681  0.62216319]
[ 0.23555315  0.76444685]
[ 0.08908471  0.91091529]
[ 0.05035906  0.94964094]
[ 0.21124066  0.78875934]
[ 0.13787187  0.86212813]
[ 0.37585701  0.62414299]
[ 0.56049136  0.43950864]
[ 0.12502185  0.87497815]
[ 0.25178019  0.74821981]
[ 0.21275997  0.78724003]
[ 0.16691133  0.83308867]
[ 0.5520729  0.4479271]
[ 0.09688832  0.90311168]
[ 0.10834023  0.89165977]
[ 0.0136706  0.9863294]
[ 0.20836613  0.79163387]
[ 0.42501061  0.57498939]
[ 0.22686568  0.77313432]
[ 0.23299284  0.76700716]
[ 0.17895472  0.82104528]
[ 0.4881485  0.5118515]
[ 0.01410696  0.98589304]
[ 0.13154614  0.86845386]
[ 0.0717928  0.9282072]
[ 0.66634464  0.33365536]
[ 0.63195834  0.36804166]
[ 0.0746725  0.9253275]
[ 0.16359802  0.83640198]
[ 0.19440635  0.80559365]
[ 0.05322176  0.94677824]
[ 0.38498214  0.61501786]
[ 0.01343811  0.98656189]
[ 0.64255226  0.35744774]
[ 0.26080225  0.73919775]
[ 0.28306196  0.71693804]
[ 0.00583851  0.99416149]
[ 0.19886586  0.80113414]
[ 0.08336923  0.91663077]
[ 0.10186566  0.89813434]
[ 0.12957232  0.87042768]
[ 0.46846966  0.53153034]
[ 0.13768836  0.86231164]
[ 0.47377824  0.52622176]
[ 0.51880772  0.48119228]
[ 0.09786169  0.90213831]
[ 0.14940773  0.85059227]
[ 0.44791832  0.55208168]
[ 0.27523843  0.72476157]
[ 0.41263679  0.58736321]
[ 0.06908065  0.93091935]
[ 0.98637017  0.01362983]
[ 0.40212729  0.59787271]
[ 0.20320555  0.79679445]
[ 0.36700761  0.63299239]
[ 0.01225833  0.98774167]
[ 0.51997888  0.48002112]
[ 0.14016633  0.85983367]
[ 0.61596035  0.38403965]
[ 0.36128679  0.63871321]
[ 0.72448835  0.27551165]
[ 0.5025511  0.4974489]
[ 0.26101447  0.73898553]
[ 0.35922258  0.64077742]
[ 0.13622067  0.86377933]
[ 0.41389524  0.58610476]
[ 0.17282262  0.82717738]
[ 0.13522915  0.86477085]
[ 0.97687659  0.02312341]
[ 0.11386693  0.88613307]
[ 0.34712572  0.65287428]
[ 0.0058597  0.9941403]
[ 0.24762972  0.75237028]
[ 0.00946942  0.99053058]
[ 0.01490267  0.98509733]
[ 0.37045887  0.62954113]
[ 0.29611496  0.70388504]
[ 0.36740967  0.63259033]
[ 0.21439867  0.78560133]
[ 0.59329066  0.40670934]
[ 0.36545163  0.63454837]
[ 0.70410773  0.29589227]
[ 0.1764512  0.8235488]
[ 0.29670109  0.70329891]
[ 0.98650528  0.01349472]
[ 0.23721046  0.76278954]
[ 0.00737546  0.99262454]
[ 0.23544075  0.76455925]
[ 0.23544075  0.76455925]
[ 0.44946558  0.55053442]
[ 0.06094341  0.93905659]
[ 0.14343043  0.85656957]
[ 0.13154614  0.86845386]
[ 0.04773425  0.95226575]
[ 0.32774829  0.67225171]
[ 0.39691893  0.60308107]
[ 0.16177841  0.83822159]
[ 0.50833917  0.49166083]
[ 0.28340457  0.71659543]
[ 0.39757891  0.60242109]
[ 0.96794639  0.03205361]
[ 0.16145497  0.83854503]
[ 0.17394785  0.82605215]
[ 0.49774817  0.50225183]
[ 0.22146834  0.77853166]
[ 0.2347853  0.7652147]
[ 0.01230254  0.98769746]
[ 0.27382582  0.72617418]
[ 0.05570588  0.94429412]
[ 0.24901668  0.75098332]
[ 0.98650528  0.01349472]
[ 0.15777959  0.84222041]
[ 0.12462369  0.87537631]
[ 0.23788196  0.76211804]
[ 0.42169505  0.57830495]
[ 0.11915272  0.88084728]
[ 0.39057797  0.60942203]
[ 0.38161763  0.61838237]
[ 0.52992749  0.47007251]
[ 0.08995449  0.91004551]
[ 0.13522915  0.86477085]
[ 0.32987577  0.67012423]
[ 0.25691476  0.74308524]
[ 0.35991692  0.64008308]
[ 0.12035081  0.87964919]
[ 0.01344841  0.98655159]
[ 0.22820154  0.77179846]
[ 0.19913344  0.80086656]
[ 0.37179614  0.62820386]
[ 0.12154614  0.87845386]
[ 0.40753319  0.59246681]
[ 0.04018261  0.95981739]
[ 0.96502601  0.03497399]
[ 0.21173426  0.78826574]
[ 0.15183505  0.84816495]
[ 0.10036974  0.89963026]
[ 0.27221944  0.72778056]
[ 0.38869616  0.61130384]
[ 0.19594847  0.80405153]
[ 0.2347853  0.7652147]
[ 0.13151263  0.86848737]
[ 0.29036656  0.70963344]
[ 0.25502995  0.74497005]
[ 0.12240181  0.87759819]
[ 0.39191271  0.60808729]
[ 0.06072575  0.93927425]
[ 0.0802917  0.9197083]
[ 0.09028303  0.90971697]
[ 0.05660406  0.94339594]
[ 0.29393388  0.70606612]
[ 0.49901413  0.50098587]
[ 0.00885038  0.99114962]
[ 0.13480349  0.86519651]
[ 0.37998304  0.62001696]
[ 0.19689944  0.80310056]
[ 0.57177668  0.42822332]
[ 0.23785959  0.76214041]
[ 0.23445951  0.76554049]
[ 0.02970653  0.97029347]
[ 0.04822219  0.95177781]
[ 0.25697444  0.74302556]
[ 0.2347853  0.7652147]
[ 0.06750706  0.93249294]
[ 0.13480349  0.86519651]
[ 0.19513783  0.80486217]
[ 0.13113031  0.86886969]
[ 0.00591883  0.99408117]
[ 0.30218882  0.69781118]
[ 0.49845261  0.50154739]
[ 0.22970709  0.77029291]
[ 0.73788485  0.26211515]
[ 0.13185636  0.86814364]
[ 0.16687055  0.83312945]
[ 0.63815752  0.36184248]
[ 0.31706114  0.68293886]
[ 0.52252276  0.47747724]
[ 0.99592141  0.00407859]
[ 0.2275056  0.7724944]
[ 0.39623944  0.60376056]
[ 0.84765534  0.15234466]
[ 0.29970737  0.70029263]
[ 0.35553507  0.64446493]
[ 0.1633571  0.8366429]
[ 0.04099177  0.95900823]
[ 0.2449045  0.7550955]
[ 0.23726354  0.76273646]
[ 0.08630359  0.91369641]
[ 0.08816919  0.91183081]
[ 0.36455174  0.63544826]
[ 0.50588822  0.49411178]
[ 0.29561331  0.70438669]
[ 0.05271472  0.94728528]
[ 0.12708891  0.87291109]
[ 0.65855106  0.34144894]
[ 0.77023527  0.22976473]
[ 0.32395399  0.67604601]
[ 0.19156411  0.80843589]
[ 0.35682409  0.64317591]
[ 0.36834344  0.63165656]
[ 0.04122407  0.95877593]
[ 0.32931707  0.67068293]
[ 0.28999294  0.71000706]
[ 0.50869001  0.49130999]
[ 0.22587126  0.77412874]
[ 0.04725745  0.95274255]
[ 0.98637017  0.01362983]
[ 0.21275997  0.78724003]
[ 0.18747855  0.81252145]
[ 0.27575847  0.72424153]
[ 0.2347853  0.7652147]
[ 0.36837384  0.63162616]
[ 0.41886614  0.58113386]
[ 0.09171127  0.90828873]
[ 0.27962705  0.72037295]
[ 0.16892805  0.83107195]
[ 0.30238514  0.69761486]
[ 0.01285656  0.98714344]
[ 0.24860418  0.75139582]
[ 0.28843424  0.71156576]
[ 0.17452049  0.82547951]
[ 0.04621552  0.95378448]
[ 0.4337657  0.5662343]
[ 0.23275166  0.76724834]
[ 0.69015152  0.30984848]
[ 0.2275056  0.7724944]
[ 0.14602671  0.85397329]
[ 0.21744863  0.78255137]
[ 0.16219419  0.83780581]
[ 0.0094353  0.9905647]
[ 0.22421665  0.77578335]
[ 0.08434765  0.91565235]
[ 0.16741876  0.83258124]
[ 0.23787058  0.76212942]
[ 0.16114792  0.83885208]
[ 0.45069782  0.54930218]
[ 0.41633935  0.58366065]
[ 0.05365347  0.94634653]
[ 0.35492045  0.64507955]
[ 0.24307796  0.75692204]
[ 0.14938716  0.85061284]
[ 0.01302839  0.98697161]
[ 0.06318613  0.93681387]
[ 0.59558995  0.40441005]
[ 0.41196353  0.58803647]
[ 0.57820081  0.42179919]
[ 0.18102855  0.81897145]
[ 0.09322645  0.90677355]
[ 0.13151263  0.86848737]
[ 0.24156754  0.75843246]
[ 0.33352583  0.66647417]
[ 0.2347853  0.7652147]
[ 0.00583851  0.99416149]
[ 0.02302067  0.97697933]
[ 0.23471852  0.76528148]
[ 0.21972623  0.78027377]
[ 0.1051953  0.8948047]
[ 0.23792376  0.76207624]
[ 0.26180045  0.73819955]
[ 0.16223406  0.83776594]
[ 0.54884256  0.45115744]
[ 0.45461379  0.54538621]
[ 0.13478924  0.86521076]
[ 0.13154614  0.86845386]
[ 0.07013193  0.92986807]
[ 0.21390838  0.78609162]
[ 0.14390439  0.85609561]
[ 0.27618703  0.72381297]
[ 0.26122585  0.73877415]
[ 0.09733267  0.90266733]
[ 0.31494412  0.68505588]
[ 0.15944194  0.84055806]
[ 0.10036974  0.89963026]
[ 0.53989433  0.46010567]
[ 0.2576112  0.7423888]
[ 0.26802504  0.73197496]
[ 0.07232099  0.92767901]
[ 0.783081  0.216919]
[ 0.20991898  0.79008102]
[ 0.00560548  0.99439452]
[ 0.98637017  0.01362983]
[ 0.13480349  0.86519651]
[ 0.18254698  0.81745302]
[ 0.1689314  0.8310686]
[ 0.26997536  0.73002464]
[ 0.23722656  0.76277344]
[ 0.4172253  0.5827747]
[ 0.20352355  0.79647645]
[ 0.09673086  0.90326914]
[ 0.02446498  0.97553502]
[ 0.62393363  0.37606637]
[ 0.16506765  0.83493235]
[ 0.10069932  0.89930068]
[ 0.24308324  0.75691676]
[ 0.26067759  0.73932241]
[ 0.55363968  0.44636032]
[ 0.16945545  0.83054455]
[ 0.22437679  0.77562321]
[ 0.33848768  0.66151232]
[ 0.3376968  0.6623032]
[ 0.40880076  0.59119924]
[ 0.09192554  0.90807446]
[ 0.51945218  0.48054782]
[ 0.08906091  0.91093909]
[ 0.31782534  0.68217466]
[ 0.84853788  0.15146212]
[ 0.80853763  0.19146237]
[ 0.23580866  0.76419134]
[ 0.52535161  0.47464839]
[ 0.52117828  0.47882172]
[ 0.13154614  0.86845386]
[ 0.23362789  0.76637211]
[ 0.24307796  0.75692204]
[ 0.21391225  0.78608775]
[ 0.01340014  0.98659986]
[ 0.338422  0.661578]
[ 0.36241608  0.63758392]
[ 0.32103488  0.67896512]
[ 0.25213037  0.74786963]
[ 0.37070509  0.62929491]
[ 0.20847126  0.79152874]
[ 0.29962419  0.70037581]
[ 0.10629831  0.89370169]
[ 0.49086593  0.50913407]
[ 0.16488807  0.83511193]
[ 0.05674282  0.94325718]
[ 0.10161759  0.89838241]
[ 0.19292564  0.80707436]
[ 0.20896798  0.79103202]
[ 0.50540949  0.49459051]
[ 0.36328555  0.63671445]
[ 0.32805051  0.67194949]
[ 0.14461108  0.85538892]
[ 0.42886187  0.57113813]
[ 0.05626234  0.94373766]
[ 0.77773294  0.22226706]
[ 0.2798165  0.7201835]
[ 0.31819711  0.68180289]
[ 0.10444594  0.89555406]
[ 0.19178118  0.80821882]
[ 0.24776258  0.75223742]
[ 0.06805348  0.93194652]
[ 0.37585701  0.62414299]
[ 0.23248876  0.76751124]
[ 0.10036974  0.89963026]
[ 0.53389324  0.46610676]
[ 0.12502185  0.87497815]
[ 0.14890318  0.85109682]
[ 0.1064257  0.8935743]
[ 0.40868709  0.59131291]
[ 0.20816641  0.79183359]
[ 0.1089118  0.8910882]
[ 0.26892804  0.73107196]
[ 0.75158061  0.24841939]
[ 0.15381107  0.84618893]
[ 0.38877559  0.61122441]
[ 0.09641287  0.90358713]
[ 0.21276836  0.78723164]
[ 0.29969072  0.70030928]
[ 0.01449431  0.98550569]
[ 0.09720771  0.90279229]
[ 0.12957232  0.87042768]
[ 0.16725472  0.83274528]
[ 0.61658966  0.38341034]
[ 0.25612701  0.74387299]
[ 0.0636045  0.9363955]
[ 0.04358198  0.95641802]
[ 0.08336923  0.91663077]
[ 0.56866824  0.43133176]
[ 0.30549757  0.69450243]
[ 0.1377066  0.8622934]
[ 0.27887726  0.72112274]
[ 0.28068245  0.71931755]
[ 0.28779017  0.71220983]
[ 0.16020203  0.83979797]
[ 0.32244639  0.67755361]
[ 0.25449606  0.74550394]
[ 0.13113031  0.86886969]
[ 0.37977704  0.62022296]
[ 0.57834851  0.42165149]
[ 0.0161334  0.9838666]
[ 0.22686568  0.77313432]
[ 0.18647596  0.81352404]
[ 0.24006629  0.75993371]
[ 0.09673086  0.90326914]
[ 0.27956797  0.72043203]
[ 0.2347853  0.7652147]
[ 0.2088341  0.7911659]
[ 0.30176887  0.69823113]
[ 0.32230169  0.67769831]
[ 0.18492438  0.81507562]
[ 0.30228857  0.69771143]
[ 0.27397416  0.72602584]
[ 0.04883015  0.95116985]
[ 0.18834431  0.81165569]
[ 0.01303216  0.98696784]
[ 0.2790826  0.7209174]
[ 0.10392692  0.89607308]
[ 0.40838521  0.59161479]
[ 0.08768275  0.91231725]
[ 0.0670866  0.9329134]
[ 0.39060606  0.60939394]
[ 0.23787058  0.76212942]
[ 0.10177218  0.89822782]
[ 0.20464165  0.79535835]
[ 0.13737858  0.86262142]
[ 0.10392692  0.89607308]
[ 0.43891215  0.56108785]
[ 0.19948583  0.80051417]
[ 0.15523407  0.84476593]
[ 0.10630622  0.89369378]
[ 0.3251577  0.6748423]
[ 0.25989657  0.74010343]
[ 0.19251589  0.80748411]
[ 0.15194172  0.84805828]
[ 0.19173241  0.80826759]
[ 0.0055852  0.9944148]
[ 0.67802255  0.32197745]
[ 0.00591883  0.99408117]
[ 0.15392818  0.84607182]
[ 0.57197089  0.42802911]
[ 0.06871048  0.93128952]
[ 0.34828961  0.65171039]
[ 0.19902375  0.80097625]
[ 0.00885038  0.99114962]
[ 0.61294478  0.38705522]
[ 0.17692749  0.82307251]
[ 0.23721046  0.76278954]
[ 0.10516047  0.89483953]
[ 0.29951245  0.70048755]
[ 0.13154614  0.86845386]
[ 0.10159081  0.89840919]
[ 0.26067336  0.73932664]
[ 0.41045876  0.58954124]
[ 0.11093079  0.88906921]
[ 0.10297936  0.89702064]
[ 0.15125526  0.84874474]
[ 0.01343811  0.98656189]
[ 0.24307796  0.75692204]
[ 0.87597483  0.12402517]
[ 0.23905843  0.76094157]
[ 0.40299241  0.59700759]
[ 0.12390037  0.87609963]
[ 0.45651676  0.54348324]
[ 0.26645434  0.73354566]
[ 0.20689216  0.79310784]
[ 0.15496875  0.84503125]
[ 0.00512611  0.99487389]
[ 0.00583851  0.99416149]
[ 0.01306362  0.98693638]
[ 0.22423065  0.77576935]
[ 0.40473458  0.59526542]
[ 0.01848219  0.98151781]
[ 0.4198607  0.5801393]
[ 0.29286576  0.70713424]
[ 0.86146509  0.13853491]
[ 0.29926201  0.70073799]
[ 0.30432268  0.69567732]
[ 0.11000277  0.88999723]
[ 0.04056251  0.95943749]
[ 0.06798703  0.93201297]
[ 0.37427873  0.62572127]
[ 0.2141762  0.7858238]
[ 0.22971276  0.77028724]
[ 0.20891949  0.79108051]
[ 0.15132258  0.84867742]
[ 0.74716926  0.25283074]
[ 0.79323367  0.20676633]
[ 0.01230254  0.98769746]
[ 0.49600185  0.50399815]
[ 0.15939462  0.84060538]
[ 0.42133682  0.57866318]
[ 0.11877239  0.88122761]
[ 0.01250579  0.98749421]
[ 0.36612101  0.63387899]
[ 0.65850369  0.34149631]
[ 0.04805495  0.95194505]
[ 0.2275056  0.7724944]
[ 0.1646796  0.8353204]
[ 0.2347853  0.7652147]
[ 0.58948835  0.41051165]
[ 0.03074363  0.96925637]
[ 0.24269643  0.75730357]
[ 0.23721046  0.76278954]
[ 0.22686568  0.77313432]
[ 0.22045948  0.77954052]
[ 0.66050706  0.33949294]
[ 0.2088341  0.7911659]
[ 0.05997796  0.94002204]
[ 0.04391536  0.95608464]
[ 0.10362844  0.89637156]
[ 0.27988275  0.72011725]
[  6.06153744e-04   9.99393846e-01]
[ 0.06285278  0.93714722]
[ 0.23822722  0.76177278]
[ 0.66370851  0.33629149]
[ 0.24598723  0.75401277]
[ 0.09973874  0.90026126]
[ 0.0062868  0.9937132]
[ 0.17787904  0.82212096]
[ 0.12926026  0.87073974]
[ 0.16778069  0.83221931]
[ 0.24474321  0.75525679]
[ 0.21662661  0.78337339]
[ 0.1019508  0.8980492]
[ 0.74804927  0.25195073]
[ 0.00885038  0.99114962]
[ 0.03033755  0.96966245]
[ 0.21391225  0.78608775]
[ 0.37266936  0.62733064]
[ 0.23726354  0.76273646]
[ 0.22483636  0.77516364]
[ 0.98650138  0.01349862]
[ 0.76443026  0.23556974]
[ 0.64721971  0.35278029]
[ 0.14608093  0.85391907]
[ 0.11877123  0.88122877]
[ 0.12502185  0.87497815]
[ 0.37684915  0.62315085]
[ 0.98632109  0.01367891]
[ 0.15007075  0.84992925]
[ 0.24931161  0.75068839]
[ 0.30812535  0.69187465]
[ 0.43983109  0.56016891]
[ 0.27956797  0.72043203]
[ 0.25597486  0.74402514]
[ 0.06579286  0.93420714]
[ 0.89071058  0.10928942]
[ 0.12432093  0.87567907]
[ 0.39057797  0.60942203]
[ 0.15299012  0.84700988]
[ 0.98650528  0.01349472]
[ 0.30503268  0.69496732]
[ 0.40112702  0.59887298]
[ 0.06065961  0.93934039]
[ 0.09307828  0.90692172]
[ 0.78679528  0.21320472]
[ 0.29646173  0.70353827]
[ 0.1941433  0.8058567]
[ 0.03270947  0.96729053]
[ 0.16321808  0.83678192]
[ 0.11000277  0.88999723]
[ 0.16440285  0.83559715]
[ 0.2761064  0.7238936]
[ 0.96594623  0.03405377]
[ 0.3648611  0.6351389]
[ 0.27859521  0.72140479]
[ 0.24428956  0.75571044]
[ 0.00496903  0.99503097]
[ 0.84063155  0.15936845]
[ 0.20035808  0.79964192]
[ 0.09201146  0.90798854]
[ 0.0129816  0.9870184]
[ 0.05529837  0.94470163]
[ 0.98655372  0.01344628]
[ 0.04885692  0.95114308]
[ 0.14234648  0.85765352]
[ 0.21057329  0.78942671]
[ 0.23721046  0.76278954]
[ 0.14581638  0.85418362]
[ 0.04493952  0.95506048]
[ 0.05091952  0.94908048]
[ 0.13151263  0.86848737]
[ 0.46004687  0.53995313]
[ 0.26887037  0.73112963]
[ 0.22077991  0.77922009]
[ 0.23604602  0.76395398]
[ 0.04885692  0.95114308]
[ 0.33473225  0.66526775]
[ 0.13109689  0.86890311]
[ 0.27719718  0.72280282]
[ 0.13750391  0.86249609]
[ 0.20232405  0.79767595]
[ 0.26174302  0.73825698]
[ 0.17903074  0.82096926]
[ 0.3272962  0.6727038]
[ 0.00946942  0.99053058]
[ 0.2086032  0.7913968]
[ 0.15077646  0.84922354]
[ 0.10144164  0.89855836]
[ 0.98655372  0.01344628]
[ 0.33931527  0.66068473]
[ 0.10094541  0.89905459]
[ 0.38235501  0.61764499]
[ 0.01344841  0.98655159]
[ 0.68281231  0.31718769]
[ 0.58856291  0.41143709]
[ 0.09046652  0.90953348]
[ 0.0488433  0.9511567]
[ 0.98650138  0.01349862]
[ 0.12079191  0.87920809]
[ 0.21260565  0.78739435]
[ 0.14849644  0.85150356]
[ 0.1270464  0.8729536]
[ 0.45448034  0.54551966]
[ 0.5559042  0.4440958]
[ 0.15291255  0.84708745]
[ 0.22823181  0.77176819]
[ 0.38738113  0.61261887]
[ 0.01340014  0.98659986]
[ 0.01303216  0.98696784]
[ 0.74077732  0.25922268]
[ 0.05914425  0.94085575]
[ 0.28629318  0.71370682]
[ 0.50841248  0.49158752]
[ 0.02520793  0.97479207]
[ 0.41458125  0.58541875]
[ 0.21637987  0.78362013]
[ 0.0503457  0.9496543]
[ 0.70229146  0.29770854]
[ 0.70734417  0.29265583]
[ 0.12502185  0.87497815]
[ 0.13037485  0.86962515]
[ 0.25898571  0.74101429]
[ 0.30136511  0.69863489]
[ 0.38063122  0.61936878]
[ 0.86252318  0.13747682]
[ 0.14700994  0.85299006]
[ 0.41641231  0.58358769]
[ 0.58437871  0.41562129]
[ 0.10159081  0.89840919]
[ 0.12545873  0.87454127]
[ 0.94815798  0.05184202]
[ 0.36964728  0.63035272]
[ 0.10490531  0.89509469]
[ 0.2437492  0.7562508]
[ 0.07102422  0.92897578]
[ 0.23792376  0.76207624]
[ 0.25258892  0.74741108]
[ 0.25101331  0.74898669]
[ 0.10456356  0.89543644]
[ 0.29394686  0.70605314]
[ 0.00591883  0.99408117]
[ 0.04395151  0.95604849]
[ 0.33882522  0.66117478]
[ 0.40384  0.59616]
[ 0.22686568  0.77313432]
[ 0.09641287  0.90358713]
[ 0.08547535  0.91452465]
[ 0.0418326  0.9581674]
[ 0.20886276  0.79113724]
[ 0.23721046  0.76278954]
[ 0.24005138  0.75994862]
[ 0.00594031  0.99405969]
[ 0.40069976  0.59930024]
[ 0.40841074  0.59158926]
[ 0.13223045  0.86776955]
[ 0.62271076  0.37728924]
[ 0.64111566  0.35888434]
[ 0.23792376  0.76207624]
[ 0.0669589  0.9330411]
[ 0.34308675  0.65691325]
[ 0.13154614  0.86845386]
[ 0.17124704  0.82875296]
[ 0.10490531  0.89509469]
[ 0.22086675  0.77913325]
[ 0.29632446  0.70367554]
[ 0.01111527  0.98888473]
[ 0.03990239  0.96009761]
[ 0.2275056  0.7724944]
[ 0.01362154  0.98637846]
[ 0.0663156  0.9336844]
[ 0.27944284  0.72055716]
[ 0.89739771  0.10260229]
[ 0.10036974  0.89963026]
[ 0.27199872  0.72800128]
[ 0.18446762  0.81553238]
[ 0.10662504  0.89337496]
[ 0.13429078  0.86570922]
[ 0.14317315  0.85682685]
[ 0.16709517  0.83290483]
[ 0.37160113  0.62839887]
[ 0.50609737  0.49390263]
[ 0.00350627  0.99649373]
[ 0.15723799  0.84276201]
[ 0.15046773  0.84953227]
[ 0.21943539  0.78056461]
[ 0.31173895  0.68826105]
[ 0.10192395  0.89807605]
[ 0.24468221  0.75531779]
